filename,Descriptors__MaxAbsEStateIndex,Descriptors__MinAbsEStateIndex,Descriptors__MinEStateIndex,Descriptors__qed,Descriptors__SPS,Descriptors__MaxPartialCharge,Descriptors__MinPartialCharge,Descriptors__BCUT2D_MWHI,Descriptors__BCUT2D_LOGPLOW,Descriptors__BCUT2D_MRLOW,Descriptors__AvgIpc,Descriptors__BalabanJ,Descriptors__BertzCT,Descriptors__Chi4v,Descriptors__Ipc,Descriptors__Kappa2,Descriptors__PEOE_VSA6,Descriptors__PEOE_VSA7,Descriptors__PEOE_VSA9,Descriptors__SMR_VSA10,Descriptors__SMR_VSA2,Descriptors__SMR_VSA6,Descriptors__SMR_VSA7,Descriptors__SlogP_VSA1,Descriptors__SlogP_VSA12,Descriptors__SlogP_VSA3,Descriptors__SlogP_VSA6,Descriptors__EState_VSA10,Descriptors__EState_VSA8,Descriptors__VSA_EState10,Descriptors__VSA_EState5,Descriptors__VSA_EState6,Descriptors__VSA_EState8,Descriptors__FractionCSP3,Descriptors__NHOHCount,Descriptors__fr_Al_COO,Descriptors__fr_C_O_noCOO,Descriptors3D__Eccentricity,Descriptors3D__InertialShapeFactor,Descriptors3D__NPR2,Descriptors3D__PMI1,Descriptors3D__PMI2,Descriptors3D__SpherocityIndex
NiOA2,13.2120789,1.744148424,-5.343449033,0.04557951,46.82926829,0.0,0.0,0.0,0.0,0.0,0.702995813,7.64601741,10653.82631,1.361829903,2.33e+29,35.11142905,77.43303325,12.7458498,0.0,11.93861058,0.0,0.0,24.20828698,7.758764503,0.0,24.67194899,24.20828698,9.589074368,7.758764503,-1.744148424,-6.123121657,-11.15418127,-8.462295708,0.833333333,0,2,2,0.9861879,6.78e-05,0.863857461,12736.92293,66430.35808,0.045313588
P(OEt)3,7.247598262,3.472522912,-3.722554012,0.566524377,41.1,0.332113114,-0.312550708,31.17244961,-1.936663702,0.176124236,2.206981963,5.696584273,383.0852968,0.503115295,35717.79609,7.417411386,0.0,20.55567635,27.90150707,8.602392481,0.0,19.67695573,0.0,0.0,8.602392481,13.57124149,0.0,0.0,13.57124149,0.0,0.0,0.0,-21.14272778,1.0,0,0,0,0.898225403,0.001442995,0.629722719,436.399791,625.2307224,0.154845377
P(OMe)3,6.67787037,3.011702675,-3.012345679,0.527988265,34.71428571,0.331302354,-0.315628847,31.17244616,-1.811261612,0.239224565,1.698528892,4.525741017,179.470675,0.167705098,721.8747789,4.468478605,0.0,0.0,12.33682701,8.602392481,0.0,21.11385738,0.0,0.0,8.602392481,13.57124149,0.0,0.0,13.57124149,0.0,0.0,0.0,0.0,1.0,0,0,0,0.843846444,0.002373003,0.547734015,230.8189777,235.6149862,0.138146741
PDS,7.822623352,0.0575822,-0.511889773,0.696300904,20.0,0.063482916,-0.062188378,33.1146419,-1.665953282,1.466848006,2.567394951,2.47586343,708.0541219,2.181186218,146084.7727,5.128229271,57.8423082,24.16967483,13.70758556,21.58779595,0.0,0.0,60.42418708,0.0,21.58779595,0.0,70.21515403,0.0,0.0,0.0,0.0,-4.557009579,0.0,0.0,0,0,0,0.994318196,0.003839559,0.952921028,248.18499,2221.734107,0.027615386
PH3,5.981481481,1.87037037,-1.87037037,0.332022922,39.0,0.051130387,-0.153391161,30.974,0.8612,6.92,0.811278124,2.323790008,8.0,0.0,3.245112498,0.755581395,0.0,0.0,3.835663689,9.7341927,3.835663689,0.0,0.0,0.0,9.7341927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.422786877,0.234312778,0.908635263,3.877873291,3.8881694,0.301685275
Pb(Et)4,8.525462963,4.134567901,-8.525462963,0.474849528,56.88888889,0.0,0.0,0.0,0.0,0.0,2.311567305,8.264570999,31830.37856,1.645305823,147276.8877,4.693898457,0.0,0.0,0.0,21.17273567,0.0,0.0,15.7286168,0.0,0.0,0.0,0.0,0.0,0.0,-8.525462963,0.0,0.0,-16.5382716,1.0,0,0,0,0.747528554,0.001582892,0.837987173,529.4026201,667.8903718,0.624688158
Pb(acac)2,11.62331137,1.346732686,-3.406911376,0.403847301,30.13333333,0.0,0.0,0.0,0.0,0.0,2.474203405,5.891044443,7403.329518,1.568083056,304534.8519,7.610014545,0.0,0.0,0.0,36.70742896,0.0,0.0,23.62247324,0.0,0.0,14.96332202,23.62247324,9.589074368,0.0,-3.406911376,-6.364627828,-2.990410893,-13.20967447,0.4,0,0,2,0.854182408,0.000756943,0.835602959,1103.918477,1774.008849,0.42105734
Pb-EX,7.24817417,0.302231552,-2.993351325,0.35963938,24.30769231,0.0,0.0,0.0,0.0,0.0,2.232139566,4.320494145,7018.450266,13.739269,22571.39529,9.938268765,0.0,0.0,0.0,71.05739015,0.0,13.11797049,0.0,0.0,24.43574689,26.09794749,0.0,0.0,9.473725908,7.630473907,0.0,0.0,-11.81827098,0.666666667,0,0,0,0.976564493,0.001347088,0.980838937,728.1180948,3318.23276,0.082910274
PbAc2,10.62771731,1.482245213,-2.917271707,0.449823959,20.0,0.0,0.0,0.0,0.0,0.0,1.997929062,3.924113467,6721.715834,0.846965625,805.165412,4.713868964,0.0,0.0,0.0,37.07954964,0.0,0.0,0.0,5.374247651,0.0,9.589074368,0.0,9.589074368,5.374247651,-2.753904321,-2.964490426,0.0,-5.834543415,0.5,0,2,2,0.909049408,0.001989028,0.752577428,378.364514,683.3610734,0.17034008
PbBA2,13.47305929,3.114115594,-5.730280521,0.045463036,49.3877551,0.026652986,-0.065382383,0.0,0.0,0.0,0.672772332,7.998682828,11712.67125,2.521823224,1.04e+44,44.02412868,141.1622823,0.0,0.0,37.07954964,0.0,0.0,0.0,5.374247651,0.0,9.589074368,0.0,9.589074368,5.374247651,-5.047610968,-6.228231188,0.0,-8.676179005,0.954545455,0,2,2,0.991472849,4.22e-05,0.880279682,20866.78109,140957.1006,0.012482321
PbEA2,13.43939983,2.853549664,-5.606250582,0.035236988,48.08163265,0.02665282,-0.065382383,0.0,0.0,0.0,0.679151527,7.9223145,11667.26895,2.521823224,1.05e+42,43.5058536,101.6413202,38.23754941,5.483034225,37.07954964,0.0,0.0,24.20828698,5.374247651,0.0,9.589074368,24.20828698,9.589074368,5.374247651,-4.991545742,-6.140182791,-11.48083051,-8.549323452,0.863636364,0,2,2,0.953119906,2.14e-05,0.727977198,33948.52298,81673.27506,0.05449952
PbOA2,13.27631502,2.77027895,-5.322473977,0.041606241,46.53658537,0.0,0.0,0.0,0.0,0.0,0.702995813,7.64601741,10653.82631,2.271823224,2.33e+29,35.53792425,77.43303325,12.7458498,0.0,37.07954964,0.0,0.0,24.20828698,5.374247651,0.0,9.589074368,24.20828698,9.589074368,5.374247651,-4.822771712,-5.894726595,-11.12291852,-8.45715682,0.833333333,0,2,2,0.973841237,4.3e-05,0.803852576,18686.28111,66105.03986,0.040885033
PbSA2,13.33502211,3.026164425,-5.563131208,0.050548544,48.09756098,0.0,0.0,0.0,0.0,0.0,0.67928869,7.75069023,10698.96759,2.271823224,4.94e+32,36.05546284,90.17888305,0.0,0.0,37.07954964,0.0,0.0,0.0,5.374247651,0.0,9.589074368,0.0,9.589074368,5.374247651,-4.920135792,-6.052328849,0.0,-8.588854402,0.944444444,0,2,2,0.972739409,3.81e-05,0.772081753,20267.50661,67477.83126,0.011625563
Pd(acac)2,11.60726199,1.410930217,-3.353542552,0.451763765,30.93333333,0.0,0.0,0.0,0.0,0.0,2.474203405,5.891044443,7403.329518,0.786925371,304534.8519,7.383953264,0.0,0.0,0.0,11.56648989,0.0,0.0,23.62247324,0.0,0.0,35.23540062,23.62247324,9.589074368,6.920978682,-1.901348262,-6.539245112,-3.062633115,-13.31399546,0.4,0,0,2,0.95663458,0.001138048,0.714585513,627.9045108,1540.356229,0.040712445
Pd-TPP4,11.84230612,1.952477956,-11.84230612,0.106733349,56.93506494,0.0,0.0,0.0,0.0,0.0,0.599039744,1.868736252,3005.598721,125.9182331,5.24e+49,28.4768104,0.0,0.0,0.0,21.80660276,0.0,0.0,451.7203291,0.0,21.80660276,13.55331091,0.0,82.24551337,0.0,-11.84230612,0.0,0.0,0.0,0.0,0,0,0,0.214691099,5.91e-05,0.987930186,16727.12688,16919.76872,0.977695788
PdAc2,10.5916062,1.475731481,-2.953382818,0.427659088,21.33333333,0.0,0.0,0.0,0.0,0.0,1.997929062,3.924113467,6721.715834,0.361147356,805.165412,4.478263534,0.0,0.0,0.0,11.93861058,0.0,0.0,0.0,6.920978682,0.0,28.31442194,0.0,9.589074368,6.920978682,-1.475731481,-3.092885488,0.0,-5.906765637,0.5,0,2,2,0.99598938,0.01101032,0.9173559,83.31782693,854.261663,0.052000101
Ph3SnCl,8.459817177,0.621270471,-6.122955556,0.0,71.2,0.0,0.0,0.0,0.0,0.0,2.810657881,2.77996645,1165.474092,9.703836796,22325055.55,7.573549446,0.0,0.0,0.0,17.25027468,0.0,0.0,101.3743978,8.921165754,0.0,0.0,0.0,0.0,0.0,-6.122955556,0.0,-12.41128081,0.0,0.0,0,0,0,0.738482449,0.000332062,0.693215559,2087.608127,2146.256905,0.250467094
PrTFA,11.78786683,3.11875,-6.354837963,0.372927386,12.0,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,3.966208259,15135.93964,7.144909506,0.0,0.0,0.0,17.90791586,0.0,0.0,0.0,3.023468396,0.0,14.38361155,0.0,53.89734698,3.023468396,-6.354837963,-9.821900983,0.0,0.0,0.5,0,3,3,0.850511208,0.000189885,0.560559497,2952.096133,3146.313792,0.120458024
Pt(acac)2,11.61405211,1.383769723,-3.346752429,0.540599204,30.93333333,0.0,0.0,0.0,0.0,0.0,2.474203405,5.891044443,7403.329518,1.009667327,304534.8519,7.40651479,0.0,0.0,0.0,11.56648989,0.0,0.0,23.62247324,0.0,0.0,35.69206215,23.62247324,9.589074368,6.780435251,-2.538317271,-6.465368569,-3.032077559,-13.26985965,0.4,0,0,2,0.958331082,0.001136895,0.720064138,633.3603341,1596.514524,0.039771165
Rh(CO)2(acac),10.73372354,1.028402778,-4.810056481,0.235924009,25.33333333,0.0,0.0,0.0,0.0,0.0,2.267226816,3.578600323,35178.49376,1.931137725,7182.574553,3.361456407,0.0,0.0,0.0,5.783244946,0.0,0.0,11.81123662,0.0,0.0,31.6149163,11.81123662,9.304349649,6.813956353,-4.810056481,-2.141898148,-1.028402778,-6.010648148,0.285714286,0,0,1,0.930905966,0.001266164,0.639427216,505.0112077,884.0794528,0.052013775
Rh(acac)3,12.13489435,1.932253953,-5.160910147,0.390466876,32.18181818,0.0,0.0,0.0,0.0,0.0,2.759124739,7.734692377,17119.3672,1.843763413,101524842.2,10.05899111,0.0,0.0,0.0,17.34973484,0.0,0.0,35.43370985,0.0,0.0,42.10551058,35.43370985,14.38361155,0.0,-5.160910147,-12.33694645,-5.804288234,-22.4546947,0.4,0,0,3,0.680600515,0.000390494,0.74528934,1908.579077,1941.492496,0.61405487
RhAc3,11.12126795,1.94760771,-4.235186111,0.42743427,23.07692308,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,1.142048216,15135.93964,5.639989699,0.0,0.0,0.0,17.90791586,0.0,0.0,0.0,10.68891985,0.0,31.41659074,0.0,14.38361155,10.68891985,-4.235186111,-5.842823129,0.0,-9.953005244,0.5,0,3,3,0.833051012,0.000755716,0.554512914,733.7584281,735.5049439,0.098988966
RhCl(CO)TPP2,15.6667054,1.267273593,-7.833895465,0.170145444,53.38095238,0.0,0.0,0.0,0.0,0.0,3.34814529,2.061156626,1467.208518,43.34924337,721788000000000.0,15.75429234,0.0,0.0,0.0,20.8796325,0.0,0.0,231.0613863,0.0,20.8796325,17.92847396,0.0,16.44910267,0.0,-7.833895465,0.0,0.0,0.0,0.0,0,0,0,0.84731427,0.000185178,0.971584861,5246.769414,9598.494057,0.655464943
SH,8.336458333,0.152291667,-6.2,0.416148644,53.875,0.0,0.0,0.0,0.0,0.0,2.228858042,7.414207469,2491.757859,0.108253175,19210.52747,3.642924291,0.0,0.0,0.0,4.679935859,1.335712724,0.0,0.0,17.52978686,0.0,0.0,0.0,0.0,0.0,0.152291667,0.0,0.0,-11.55625,1.0,0,0,0,0.89831306,0.003141831,0.675786699,215.093253,330.8414543,0.299263312
Sb(NMe2)3,7.436875,0.5275,-5.833333333,0.582553402,46.8,0.0,0.0,0.0,0.0,0.0,2.13248906,7.297741445,16847.90938,1.8,88438.58628,4.550553267,0.0,0.0,0.0,21.04134197,0.0,41.8549614,9.177092051,0.0,0.0,0.0,0.0,0.0,0.0,-5.833333333,0.0,0.0,-22.34791667,1.0,0,0,0,0.733261276,0.001359456,0.754073475,554.6875363,615.1584874,0.401652559
Sb(S2CNEt2)3,8.19681175,0.091239607,-4.865382086,0.275987406,34.92,0.0,0.0,0.0,0.0,0.0,2.829464009,8.121766549,17333.1905,29.3166272,8653234200.0,15.45971309,0.0,0.0,0.0,92.16920242,0.0,38.98115811,0.0,0.0,36.65362033,26.54845226,0.0,0.0,0.0,10.46937084,0.0,0.0,-47.42655592,0.8,0,0,0,0.787028027,0.000132362,0.622734668,4704.77117,4749.136368,0.320545605
SbAc3,11.13460128,1.923904006,-4.836430556,0.426021578,22.38461538,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,1.737372436,15135.93964,5.802397844,0.0,0.0,0.0,39.37838841,0.0,0.0,0.0,9.046083963,0.0,14.38361155,0.0,14.38361155,9.046083963,-4.836430556,-5.771712018,0.0,-9.913005244,0.5,0,3,3,0.798768221,0.000716919,0.607676768,847.6232077,856.1297441,0.148110455
Se(SiEt3)2,8.550000787,3.984722222,-7.619097222,0.570082541,53.6,0.0,0.0,0.0,0.0,0.0,2.676973433,9.910720147,846.3080805,18.4611404,97482723.72,7.312382528,0.0,0.0,0.0,27.03692156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.984722222,-29.11598639,0.0,-42.37865528,1.0,0,0,0,0.857990134,0.000835031,0.920766812,1102.674346,1976.587147,0.586676744
Se-OLA,13.85643882,1.731720067,-5.937733337,0.041777585,0.0,0.0,0.0,0.0,0.0,0.0,0.687162901,8.214475361,3643.028509,1.646387177,5.42e+33,38.42423331,0.0,0.0,0.0,19.98039497,0.0,12.99371937,24.20828698,9.622009385,0.0,0.0,24.20828698,4.794537184,0.0,-4.093199718,0.0,-11.4339224,-19.4312094,0.864864865,4,0,1,0.999982932,0.001379979,0.997323956,722.7097284,123366.8514,0.009740146
Selenourea,6.46412037,0.152777778,-0.189814815,0.37168765,18.0,0.0,0.0,0.0,0.0,0.0,1.640336065,3.651233579,82.03910002,0.0,39.36806555,1.323986797,0.0,0.0,0.0,20.24107997,0.0,0.0,0.0,11.43943395,0.0,0.0,0.0,0.0,15.5757124,2.194444444,0.0,0.0,0.0,0.0,4,0,0,0.974710882,0.016025639,0.77656974,48.45795851,168.3941413,0.000201391
SmAc3,11.13737906,1.918965734,-4.961689815,0.458376272,21.69230769,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,1.753385423,15135.93964,6.239260398,0.0,0.0,0.0,17.90791586,0.0,0.0,0.0,3.35829764,0.0,14.38361155,0.0,14.38361155,3.35829764,-4.961689815,-5.756897203,0.0,-9.90467191,0.5,0,3,3,0.825440142,0.000580224,0.57308815,987.7016346,1002.746633,0.10597122
SmTFA,11.78342238,3.090972222,-6.041689815,0.365673564,12.40909091,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,2.804532756,15135.93964,7.127861165,0.0,0.0,0.0,17.90791586,0.0,0.0,0.0,3.35829764,0.0,14.38361155,0.0,53.89734698,3.35829764,-6.041689815,-9.85893802,0.0,0.0,0.5,0,3,3,0.883648013,0.000229676,0.614416149,2675.137338,3510.928027,0.113887836
Sn(S2CNEt2)2(Phen),9.144054233,0.112942649,-6.878276077,0.299895658,35.09677419,0.0,0.0,0.0,0.0,0.0,3.284796513,2.301828088,10273.93792,32.17904265,365470000000.0,9.666474963,0.0,0.0,0.0,90.60525183,0.0,32.23064582,46.97829392,16.68050704,24.43574689,17.89184693,36.54099397,0.0,0.0,4.027919176,0.0,-5.722216981,-32.04487664,0.363636364,0,0,0,0.824686596,0.000130604,0.630978717,4831.237821,5389.784798,0.244460013
Sn(S2CNEt2)4,8.509280125,0.61248441,-7.52714845,0.208180989,35.63636364,0.0,0.0,0.0,0.0,0.0,3.023953168,10.17085938,31491.99404,62.89948518,11222300000000.0,18.91952526,0.0,0.0,0.0,114.7830111,0.0,51.97487747,0.0,0.0,48.87149377,35.78369386,0.0,0.0,0.0,13.57569074,0.0,0.0,-69.11529331,0.8,0,0,0,0.667177571,0.000116034,0.789056578,6800.226469,7203.34637,0.572529659
SnAc2,10.6216062,1.49310941,-2.923382818,0.424976526,20.44444444,0.0,0.0,0.0,0.0,0.0,1.997929062,3.924113467,6721.715834,0.647480478,805.165412,4.601789053,0.0,0.0,0.0,33.90914182,0.0,0.0,0.0,6.148187897,0.0,9.589074368,0.0,9.589074368,6.148187897,-2.537598148,-2.986218821,0.0,-5.846765637,0.5,0,2,2,0.962651723,0.003214598,0.84231198,262.0271454,815.1965952,0.126439884
SnAc4,11.64572137,2.358031935,-7.299218519,0.403939098,24.47058824,0.0,0.0,0.0,0.0,0.0,2.420853517,6.424725665,29630.94264,3.884882868,260612.1437,6.422895337,0.0,0.0,0.0,43.91070391,0.0,0.0,0.0,12.29637579,0.0,19.17814874,0.0,19.17814874,12.29637579,-7.299218519,-9.43212774,0.0,-14.74864938,0.5,0,4,4,0.761244578,0.000615602,0.732337655,1189.628076,1343.495184,0.325304758
SnBr2(acac)2,11.8054536,1.447457995,-5.39049452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.509663704,6.453560708,8499.76877,6.625855323,583737.7389,8.706681004,0.0,0.0,0.0,26.32955848,0.0,0.0,23.62247324,25.40905785,0.0,15.73726227,23.62247324,9.589074368,25.40905785,0.104344388,-6.661471038,-3.124716448,-13.51574999,0.4,0,0,2,0.661014426,0.00044686,0.866636012,1939.390734,2239.879925,0.488517834
SnC8(acac)2,12.70627988,2.486908567,-9.686261187,0.242687824,41.39130435,0.0,0.0,0.0,0.0,0.0,2.910370903,10.00317235,35022.18782,5.034096233,9169257546.0,11.70821024,0.0,0.0,0.0,30.77169854,0.0,0.0,32.40016485,0.0,0.0,15.73726227,23.62247324,9.589074368,0.0,-9.686261187,-10.55892395,-4.973817135,-26.02012827,0.666666667,0,0,2,0.816897967,0.000324872,0.74598025,2296.224797,2969.8183,0.423993304
SnCl2(acac)2,11.74989804,1.617596884,-6.071050076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.509663704,6.453560708,8499.76877,4.352621598,583737.7389,8.401497336,0.0,0.0,0.0,28.51837882,0.0,0.0,23.62247324,17.84233151,0.0,15.73726227,23.62247324,9.589074368,6.148187897,-6.071050076,-7.152983384,-3.342494226,-13.84463888,0.4,0,0,2,0.7670752,0.000684882,0.906075335,1322.966408,1868.433923,0.478897689
SnOct2,13.23825921,2.856732008,-4.895030641,0.518123693,45.33333333,0.0,0.0,0.0,0.0,0.0,2.876863604,7.458228476,8196.503629,1.78625782,1841869095.0,13.4049821,0.0,0.0,0.0,33.90914182,0.0,0.0,0.0,6.148187897,0.0,9.589074368,0.0,9.589074368,6.148187897,-4.369194189,-15.5035253,0.0,-16.90253784,0.875,0,2,2,0.915546209,0.000279182,0.681289886,2440.305757,4133.522394,0.110573272
SnPh4,8.930917895,0.869544596,-7.066903704,0.0,74.88,0.0,0.0,0.0,0.0,0.0,3.003653463,2.694897356,1568.941521,12.48935688,2705600930.0,9.33041748,0.0,0.0,0.0,18.37693454,0.0,0.0,135.1658637,0.0,0.0,0.0,0.0,0.0,0.0,-7.066903704,0.0,-20.38911348,0.0,0.0,0,0,0,0.474706388,0.000303552,0.915024581,3014.388059,3133.849106,0.814418942
SnSA4,15.9528692,4.268793443,-12.13680596,0.044568378,49.18518519,0.0,0.0,0.0,0.0,0.0,0.671451874,12.585881,38625.28017,6.523660211,1.28e+85,66.20834276,180.3577661,0.0,0.0,43.91070391,0.0,0.0,0.0,12.29637579,0.0,19.17814874,0.0,0.0,12.29637579,-12.13680596,-19.58178248,0.0,-18.39939671,0.944444444,0,4,4,0.931547567,1.1e-05,0.815900146,74379.11237,166894.0495,0.248721257
Sn[N(SiMe3)2]2,8.334700079,1.084027778,-7.778106418,0.499889373,51.26315789,0.0,0.0,0.0,0.0,0.0,2.666381697,10.94499744,8463.723345,16.60280473,3724668166.0,6.371847696,0.0,0.0,0.0,54.63046361,0.0,0.0,4.905491728,0.0,0.0,0.0,0.0,0.0,0.0,-6.055897531,0.0,0.0,-58.1150463,1.0,0,0,0,0.880565699,0.000566441,0.940552825,1660.461425,3295.362478,0.619165613
SrTFA,11.74522415,1.713773621,-5.092837037,0.391911652,16.4,0.0,0.0,0.0,0.0,0.0,1.70846366,2.094988049,32501.96334,6.561125202,732.93091,3.018098334,0.0,0.0,0.0,51.03324648,0.0,0.0,0.0,0.971244114,0.0,0.347263693,0.0,26.34249029,1.318507807,-5.092837037,-3.427547241,0.0,0.0,0.5,0,2,2,0.995563642,0.002949,0.989140633,335.4156518,3526.105461,0.112068664
TBDS,7.481258503,0.573449074,-3.758798658,0.557338705,48.0,0.024459723,-0.087633231,33.11483233,-2.106115521,0.799299402,2.226586607,6.892884988,414.7960567,1.125,96901.04914,3.397625989,62.69914866,0.0,0.0,21.58779595,0.0,0.0,0.0,0.0,21.58779595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.55279195,1.0,0,0,0,0.952633588,0.003450435,0.985085906,285.4961092,924.7592337,0.40137878
TBDSe,7.519791667,2.96875,-3.90625,0.51832534,52.0,0.0,0.0,0.0,0.0,0.0,2.163206107,7.454278915,398.4280272,1.193242693,58146.98016,2.635534967,0.0,0.0,0.0,14.95677838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.96875,0.0,0.0,-23.4375,1.0,0,0,0,0.910067428,0.003206008,0.912689613,284.6810432,626.9007655,0.503840516
TBM,7.020833333,0.399305556,-3.267939815,0.430050494,48.8,0.102777956,-0.173372098,32.11712309,-1.988617915,0.812002681,1.764028816,5.7760469,183.0084624,0.0,508.040299,1.210685721,20.55567635,0.0,0.0,12.53269604,1.123799173,0.0,0.0,0.0,12.53269604,0.0,0.0,0.0,0.0,-0.399305556,0.0,0.0,-9.803819444,1.0,0,0,0,0.753631052,0.008725138,0.991621018,113.6510412,171.45772,0.75033636
TEA,7.592052469,3.568364198,-4.923611111,0.0,68.57142857,0.0,0.0,0.0,0.0,0.0,2.089104425,6.53393457,17551.41538,0.324759526,8826.466197,4.685549043,0.0,0.0,0.0,14.14870978,0.0,0.0,15.70469118,0.0,0.0,0.0,0.0,0.0,0.0,-4.923611111,0.0,0.0,-10.70509259,1.0,0,0,0,0.886383001,0.002697942,0.689154629,255.4371895,380.245612,0.301266711
TEOS,7.512022392,3.867638535,-6.716358025,0.567362716,43.07692308,0.679184503,-0.351483597,28.41002385,-2.48831882,-0.024659427,2.384076461,7.146537709,554.0033645,1.125,808194.7682,7.459718181,0.0,27.40756847,10.96606845,9.047956109,0.0,26.23594097,0.0,0.0,0.0,17.7040201,0.0,0.0,17.7040201,0.0,0.0,0.0,-31.9162426,1.0,0,0,0,0.707031251,0.000773787,0.721116787,931.9320561,950.2950603,0.511654171
TETD,7.851499433,0.029097695,-3.724764739,0.57313489,35.25,0.1469513,-0.357394102,33.11585389,-2.279885514,0.48171762,2.546050542,6.543316625,702.3153036,2.5284135,3786916.648,9.503950076,24.43574689,48.99536442,0.0,54.66461101,0.0,25.98743874,0.0,0.0,46.02354284,0.0,0.0,0.0,0.0,9.69671564,0.0,0.0,-29.49043903,0.8,0,0,0,0.977954519,0.00117695,0.845374704,718.2759387,2907.854168,0.136977949
TIPP,7.817326153,3.957482521,-4.432762346,0.625185415,44.53846154,0.332926687,-0.309481954,31.17245308,-2.090481135,0.094526258,2.472280323,7.055398016,556.1213296,0.838525492,1364540.513,6.717889892,0.0,41.1113527,22.35232975,8.602392481,0.0,0.0,0.0,0.0,8.602392481,13.57124149,0.0,0.0,13.57124149,0.0,0.0,0.0,-23.74489512,1.0,0,0,0,0.850974561,0.00064534,0.535869863,830.3681747,847.2266321,0.149407675
TMSBr,7.025270062,2.498263889,-4.541666667,0.369419206,46.2,0.12081529,-0.127063223,79.92330933,-2.049230468,1.889334387,1.77318472,5.542725538,173.5285314,0.0,312.0805106,1.431316752,19.42549881,0.0,0.0,21.98565429,0.0,0.0,0.0,0.0,15.29247575,0.0,0.0,0.0,15.29247575,2.498263889,0.0,0.0,-13.53125,1.0,0,0,0,0.891449302,0.006129298,0.999996811,163.1503066,360.0583168,0.540118777
TMSCl,6.940200617,3.147762346,-4.881944444,0.32929506,46.2,0.146960573,-0.167882236,35.58862104,-2.060692171,1.869705795,1.77318472,5.542725538,173.5285314,0.0,312.0805106,1.309100131,19.42549881,0.0,0.0,18.46262804,0.0,0.0,0.0,0.0,11.07898257,0.0,0.0,0.0,0.0,5.418981481,0.0,0.0,-9.443287037,1.0,0,0,0,0.727176494,0.006135412,0.999994766,162.987397,237.4337755,0.506453396
TMSI,7.064645062,1.146388889,-4.384166667,0.319361794,46.2,0.11608585,-0.119547128,126.9141218,-2.046462192,1.899744109,1.77318472,5.542725538,173.5285314,0.0,312.0805106,1.596835563,19.42549881,0.0,0.0,27.36765226,0.0,0.0,0.0,0.0,21.7971376,0.0,0.0,0.0,0.0,1.146388889,0.0,0.0,-8.779583333,1.0,0,0,0,0.939218429,0.00610755,0.999640146,163.6728479,476.563747,0.583323145
TNPP,8.302285762,4.51275274,-5.316998457,0.61325039,48.15789474,0.33220256,-0.311704522,31.1724506,-2.187699745,0.082756651,2.600958209,8.724584194,967.0507379,1.119303172,1167285408.0,7.355955271,61.66702906,16.24497141,27.90150707,8.602392481,0.0,19.67695573,0.0,0.0,8.602392481,13.57124149,0.0,0.0,13.57124149,0.0,0.0,0.0,-56.53896219,1.0,0,0,0,0.869611429,0.00036182,0.61772954,1707.281974,2136.034117,0.223782929
TP,7.321990741,0.036111111,-0.423333333,0.484903341,20.57142857,0.107898445,-0.143426892,32.11691026,-1.564823728,1.48046346,2.12687193,3.563757676,320.4630927,0.340593109,701.8677369,2.029999058,18.12725612,12.08483742,6.853792781,12.53269604,1.123799173,0.0,30.21209354,0.0,12.53269604,0.0,35.10757701,0.0,0.0,0.410740741,0.0,-1.836759259,0.0,0.0,0,0,0,0.975744466,0.008601597,0.78110588,90.80939684,324.0185606,9.55e-05
TPB,8.417479214,0.376795163,-4.805925926,0.0,73.26315789,0.0,0.0,0.0,0.0,0.0,2.807977345,2.679042576,1114.674848,7.920531326,16134637.82,7.767432234,0.0,0.0,0.0,21.75067281,0.0,0.0,100.45035,0.0,0.0,0.0,0.0,0.0,0.0,-4.805925926,0.0,-10.83030612,0.0,0.0,0,0,0,0.740229198,0.000393717,0.732011632,1859.235127,2024.20226,0.260930404
TPPi,8.03385792,0.745598901,-3.193634417,0.56653707,19.77272727,0.529756065,-0.40850877,31.17245217,-2.016061095,0.387957214,2.879999227,2.21619366,1173.944074,1.964910519,67967981.76,7.484573376,54.38176837,36.25451225,20.56137834,8.602392481,0.0,0.0,90.63628061,13.57124149,8.602392481,0.0,90.63628061,0.0,0.0,0.0,-2.425431469,-12.04573941,0.0,0.0,0,0,0,0.910062473,0.000397329,0.652316048,1641.752361,2583.874735,0.091156724
